,Tn,Tx,Tavg,RH_avg,ff_x,ddd_x,ddd_car,bulan,RH_avg_5day,RH1,RH2,RH3,ff_x1,ff_x2,ff_x3,RR_avg5_day,RR1,RR2,RR3,RR
2618,25.4,29.2,27.0,78.0,8.0,270.0,7,1,78.6,66.0,84.0,80.0,6.0,4.0,8.0,13.79125,19.61875,0.0,10.1,19.61875
2619,24.8,31.2,27.0,84.0,4.0,240.0,1,1,78.4,84.0,80.0,78.0,4.0,8.0,8.0,13.79125,0.0,10.1,19.61875,2.4
2620,25.2,30.0,26.6,86.0,4.0,250.0,1,1,78.4,80.0,78.0,84.0,8.0,8.0,4.0,10.3475,10.1,19.61875,2.4,19.61875
2621,24.8,31.8,27.1,84.0,5.0,230.0,1,1,82.4,78.0,84.0,86.0,8.0,4.0,4.0,10.3475,19.61875,2.4,19.61875,1.5
2622,24.4,32.6,28.0,82.0,5.0,220.0,1,1,82.4,84.0,86.0,84.0,4.0,4.0,5.0,10.6475,2.4,19.61875,1.5,19.61875
2623,24.8,32.8,27.9,79.0,5.0,240.0,7,1,82.8,86.0,84.0,82.0,4.0,5.0,5.0,12.55125,19.61875,1.5,19.61875,19.61875
2624,25.6,31.17727273,28.3,76.0,5.0,250.0,1,1,83.0,84.0,82.0,79.0,5.0,5.0,5.0,12.55125,1.5,19.61875,19.61875,19.61875
2625,24.7962963,33.0,28.0,79.0,7.0,250.0,7,1,81.4,82.0,79.0,76.0,5.0,5.0,5.0,15.995,19.61875,19.61875,19.61875,0.2
2626,24.6,32.8,27.6,83.0,5.0,280.0,7,1,80.0,79.0,76.0,79.0,5.0,5.0,7.0,12.11125,19.61875,19.61875,0.2,21.0
2627,24.7962963,31.8,27.5,81.0,6.0,250.0,7,1,79.8,76.0,79.0,83.0,5.0,7.0,5.0,16.01125,19.61875,0.2,21.0,19.61875
2628,25.0,30.8,27.2,83.0,4.0,250.0,7,1,79.6,79.0,83.0,81.0,7.0,5.0,6.0,16.01125,0.2,21.0,19.61875,19.61875
2629,24.6,31.17727273,26.7,86.0,7.0,260.0,1,1,80.4,83.0,81.0,83.0,5.0,6.0,4.0,16.01125,21.0,19.61875,19.61875,0.1
2630,24.8,32.13333333,27.1,86.0,8.0,230.0,7,2,82.4,81.0,83.0,86.0,6.0,4.0,7.0,12.1075,19.61875,19.61875,0.1,0.2
2631,24.4,32.7,27.8,85.0,3.0,100.0,1,2,83.8,83.0,86.0,86.0,4.0,7.0,8.0,12.1075,19.61875,0.1,0.2,8.955
2632,25.2,32.0,27.2,84.0,5.0,290.0,1,2,84.2,86.0,86.0,85.0,7.0,8.0,3.0,9.6985,0.1,0.2,8.955,8.955
2633,25.2,32.4,27.0,84.0,4.0,220.0,1,2,84.8,86.0,85.0,84.0,8.0,3.0,5.0,7.56575,0.2,8.955,8.955,0.0
2634,24.8,30.1,26.5,87.0,4.0,300.0,1,2,85.0,85.0,84.0,84.0,3.0,5.0,4.0,3.642,8.955,8.955,0.0,25.4
2635,24.2,32.6,27.6,79.0,4.0,270.0,7,2,85.2,84.0,84.0,87.0,5.0,4.0,4.0,8.702,8.955,0.0,25.4,8.955
2636,24.5,31.3,27.0,85.0,4.0,220.0,1,2,83.8,84.0,87.0,79.0,4.0,4.0,4.0,10.453,0.0,25.4,8.955,4.0
2637,24.4,32.1,27.6,81.0,5.0,230.0,1,2,83.8,87.0,79.0,85.0,4.0,4.0,4.0,9.462,25.4,8.955,4.0,8.955
2638,24.2,32.0,27.2,81.0,8.0,220.0,6,2,83.2,79.0,85.0,81.0,4.0,4.0,5.0,9.462,8.955,4.0,8.955,8.955
2639,24.8,32.7,27.8,77.0,7.0,230.0,7,2,82.6,85.0,81.0,81.0,4.0,5.0,8.0,11.253,4.0,8.955,8.955,8.955
2640,24.2,33.4,27.4,82.0,10.0,240.0,1,2,80.6,81.0,81.0,77.0,5.0,8.0,7.0,7.9639999999999995,8.955,8.955,8.955,0.0
2641,24.7,31.8,27.3,83.0,5.0,240.0,7,2,81.2,81.0,77.0,82.0,8.0,7.0,10.0,6.172999999999999,8.955,8.955,0.0,0.0
2642,24.8,32.1,27.6,82.0,5.0,220.0,7,2,80.8,77.0,82.0,83.0,7.0,10.0,5.0,5.372999999999999,8.955,0.0,0.0,0.3
2643,25.0,32.2,27.8,77.0,8.0,230.0,7,2,81.0,82.0,83.0,82.0,10.0,5.0,5.0,3.642,0.0,0.0,0.3,0.0
2644,24.4,32.4,26.2,89.0,8.0,230.0,1,2,80.2,83.0,82.0,77.0,5.0,5.0,8.0,1.851,0.0,0.3,0.0,1.7
2645,23.3,32.2,27.2,82.0,5.0,220.0,7,2,82.6,82.0,77.0,89.0,5.0,8.0,8.0,0.4,0.3,0.0,1.7,13.1
2646,24.0,32.6,27.8,80.0,8.0,220.0,7,2,82.6,77.0,89.0,82.0,8.0,8.0,5.0,3.02,0.0,1.7,13.1,0.6
2647,25.1,32.4,28.2,79.0,4.0,230.0,1,2,82.0,89.0,82.0,80.0,8.0,5.0,8.0,3.14,1.7,13.1,0.6,3.0
2648,25.6,32.0,28.2,82.0,6.0,250.0,1,2,81.4,82.0,80.0,79.0,5.0,8.0,4.0,3.68,13.1,0.6,3.0,15.0
2649,24.2,32.4,27.5,83.0,4.0,220.0,1,2,82.4,80.0,79.0,82.0,8.0,4.0,6.0,6.68,0.6,3.0,15.0,66.5
2650,24.5,32.2,27.7,86.0,5.0,200.0,1,2,81.2,79.0,82.0,83.0,4.0,6.0,4.0,19.64,3.0,15.0,66.5,7.5
2651,24.8,32.4,27.5,81.0,4.0,220.0,1,2,82.0,82.0,83.0,86.0,6.0,4.0,5.0,18.52,15.0,66.5,7.5,6.0
2652,23.9,32.2,26.6,87.0,4.0,140.0,1,2,82.2,83.0,86.0,81.0,4.0,5.0,4.0,19.6,66.5,7.5,6.0,33.8
2653,24.8,31.6,27.0,85.0,3.0,190.0,1,2,83.8,86.0,81.0,87.0,5.0,4.0,4.0,25.76,7.5,6.0,33.8,8.955
2654,24.0,32.2,27.7,82.0,4.0,160.0,4,2,84.4,81.0,87.0,85.0,4.0,4.0,3.0,24.551,6.0,33.8,8.955,2.0
2655,24.4,31.2,27.1,84.0,4.0,140.0,1,2,84.2,87.0,85.0,82.0,4.0,3.0,4.0,11.651,33.8,8.955,2.0,0.0
2656,24.4,31.4,27.6,82.0,3.0,130.0,1,2,83.8,85.0,82.0,84.0,3.0,4.0,4.0,10.151,8.955,2.0,0.0,0.0
2657,25.6,33.0,28.9,78.0,4.0,170.0,5,2,84.0,82.0,84.0,82.0,4.0,4.0,3.0,8.951,2.0,0.0,0.0,8.955
2658,24.8,31.4,27.6,82.0,5.0,160.0,1,3,82.2,84.0,82.0,78.0,4.0,3.0,4.0,3.9819999999999998,0.0,0.0,8.955,0.1
2659,24.8,32.4,27.8,80.0,3.0,150.0,1,3,81.6,82.0,78.0,82.0,3.0,4.0,5.0,2.211,0.0,8.955,0.1,18.5
2660,24.2,32.02608696,27.5,84.0,4.0,300.0,1,3,81.2,78.0,82.0,80.0,4.0,5.0,3.0,5.511,8.955,0.1,18.5,7.6875
2661,24.2,32.2,28.1,82.0,4.0,180.0,1,3,81.2,82.0,80.0,84.0,5.0,3.0,4.0,7.0485,0.1,18.5,7.6875,5.2
2662,25.2,32.02608696,27.5,84.0,4.0,280.0,1,3,81.2,80.0,84.0,82.0,3.0,4.0,4.0,8.0885,18.5,7.6875,5.2,0.0
2663,25.0,32.8,28.5,80.0,4.0,200.0,1,3,82.4,84.0,82.0,84.0,4.0,4.0,4.0,6.2975,7.6875,5.2,0.0,7.6875
2664,25.0,31.6,27.5,84.0,4.0,240.0,1,3,82.0,82.0,84.0,80.0,4.0,4.0,4.0,7.815,5.2,0.0,7.6875,1.2
2665,24.6,31.6,26.5,86.0,5.0,200.0,1,3,82.8,84.0,80.0,84.0,4.0,4.0,4.0,4.355,0.0,7.6875,1.2,0.1
2666,23.8,32.4,27.6,82.0,3.0,190.0,1,3,83.2,80.0,84.0,86.0,4.0,4.0,5.0,2.8375,7.6875,1.2,0.1,5.9
2667,24.4,33.0,28.4,81.0,4.0,260.0,1,3,83.2,84.0,86.0,82.0,4.0,5.0,3.0,2.9775,1.2,0.1,5.9,0.0
2668,24.8,31.4,27.3,84.0,3.0,220.0,1,3,82.6,86.0,82.0,81.0,5.0,3.0,4.0,2.9775,0.1,5.9,0.0,29.8
2669,24.2,31.8,27.2,83.0,4.0,230.0,1,3,83.4,82.0,81.0,84.0,3.0,4.0,3.0,7.4,5.9,0.0,29.8,44.9
2671,24.8,32.2,28.1,81.0,4.0,170.0,1,3,82.2,84.0,83.0,81.0,3.0,4.0,3.0,16.44,29.8,44.9,1.6,7.6875
2672,25.2,32.4,28.3,78.0,3.0,130.0,1,3,82.0,83.0,81.0,81.0,4.0,3.0,4.0,16.7975,44.9,1.6,7.6875,0.3
2673,24.6,32.8,28.1,80.0,3.0,170.0,1,3,81.4,81.0,81.0,78.0,3.0,4.0,3.0,16.8575,1.6,7.6875,0.3,0.3
2674,25.8,32.02608696,27.8,82.0,5.0,270.0,7,3,80.6,81.0,78.0,80.0,4.0,3.0,3.0,10.9575,7.6875,0.3,0.3,7.6875
2675,23.6,32.02608696,26.6,84.0,3.0,180.0,1,3,80.4,78.0,80.0,82.0,3.0,3.0,5.0,3.515,0.3,0.3,7.6875,2.2
2676,24.6,32.2,27.9,81.0,4.0,10.0,1,3,81.0,80.0,82.0,84.0,3.0,5.0,3.0,3.635,0.3,7.6875,2.2,7.6875
2677,25.0,32.8,28.5,77.0,3.0,220.0,1,3,81.0,82.0,84.0,81.0,5.0,3.0,4.0,3.635,7.6875,2.2,7.6875,0.0
2678,25.2,33.6,28.3,79.0,5.0,230.0,8,3,80.8,84.0,81.0,77.0,3.0,4.0,3.0,3.575,2.2,7.6875,0.0,7.6875
2679,24.60689655,32.02608696,27.1,81.0,3.0,260.0,1,3,80.6,81.0,77.0,79.0,4.0,3.0,5.0,5.0525,7.6875,0.0,7.6875,0.0
2680,24.0,32.7,27.9,77.0,4.0,210.0,1,3,80.4,77.0,79.0,81.0,3.0,5.0,3.0,3.515,0.0,7.6875,0.0,0.2
2681,24.4,30.2,26.6,87.0,4.0,240.0,1,3,79.0,79.0,81.0,77.0,5.0,3.0,4.0,3.115,7.6875,0.0,0.2,11.8
2682,24.4,32.0,24.8,92.0,2.0,60.0,1,3,80.2,81.0,77.0,87.0,3.0,4.0,4.0,3.9375,0.0,0.2,11.8,15.3
2683,23.4,31.8,26.8,85.0,3.0,210.0,1,3,83.2,77.0,87.0,92.0,4.0,4.0,2.0,6.9975,0.2,11.8,15.3,15.2
2684,24.2,29.7,26.2,83.0,3.0,60.0,1,3,84.4,87.0,92.0,85.0,4.0,2.0,3.0,8.5,11.8,15.3,15.2,8.9
2685,24.2,31.2,27.0,85.0,4.0,180.0,1,3,84.8,92.0,85.0,83.0,2.0,3.0,3.0,10.28,15.3,15.2,8.9,2.6
2686,25.2,32.02608696,28.0,80.0,4.0,250.0,1,3,86.4,85.0,83.0,85.0,3.0,3.0,4.0,10.76,15.2,8.9,2.6,11.4
2687,24.8,32.4,28.0,82.0,6.0,230.0,1,3,85.0,83.0,85.0,80.0,3.0,4.0,4.0,10.68,8.9,2.6,11.4,9.0
2688,24.60689655,32.02608696,28.2,81.0,5.0,210.0,1,3,83.0,85.0,80.0,82.0,4.0,4.0,6.0,9.42,2.6,11.4,9.0,7.6875
2689,24.0,32.6,28.3,78.0,4.0,250.0,6,4,82.2,80.0,82.0,81.0,4.0,6.0,5.0,7.9175,11.4,9.0,7.6875,0.0
2690,25.2,32.2,28.1,80.0,3.0,210.0,1,4,81.2,82.0,81.0,78.0,6.0,5.0,4.0,6.1375,9.0,7.6875,0.0,9.4
2691,24.4,32.2,26.7,87.0,3.0,150.0,1,4,80.2,81.0,78.0,80.0,5.0,4.0,3.0,7.4975,7.6875,0.0,9.4,34.5
2692,24.6,31.8,28.0,80.0,3.0,150.0,4,4,81.6,78.0,80.0,87.0,4.0,3.0,3.0,12.1175,0.0,9.4,34.5,0.6
2693,25.8,32.0,28.8,83.34482759,4.0,140.0,1,4,81.2,80.0,87.0,80.0,3.0,3.0,3.0,10.4375,9.4,34.5,0.6,14.81304348
2694,25.2,31.868000000000002,28.3,84.0,3.0,280.0,1,4,81.66896552,87.0,80.0,83.34482759,3.0,3.0,4.0,11.8626087,34.5,0.6,14.81304348,45.0
2695,25.0,31.868000000000002,27.8,83.0,5.0,140.0,1,4,82.86896552,80.0,83.34482759,84.0,3.0,4.0,3.0,20.8626087,0.6,14.81304348,45.0,0.2
2696,24.8,31.8,27.6,83.0,3.0,160.0,1,4,83.46896552,83.34482759,84.0,83.0,4.0,3.0,5.0,19.0226087,14.81304348,45.0,0.2,10.2
2697,25.2,32.0,27.7,85.0,4.0,170.0,1,4,82.66896552,84.0,83.0,83.0,3.0,5.0,3.0,14.1626087,45.0,0.2,10.2,0.0
2698,25.02142857,32.0,28.5,79.0,7.0,50.0,1,4,83.66896552,83.0,83.0,85.0,5.0,3.0,4.0,14.0426087,0.2,10.2,0.0,14.81304348
2699,24.8,32.2,28.1,83.0,5.0,80.0,1,4,82.8,83.0,85.0,79.0,3.0,4.0,7.0,14.0426087,10.2,0.0,14.81304348,31.4
2700,25.4,32.0,27.7,87.0,3.0,130.0,1,4,82.6,85.0,79.0,83.0,4.0,7.0,5.0,11.3226087,0.0,14.81304348,31.4,11.0
2701,25.4,32.2,28.7,83.0,4.0,110.0,1,4,83.4,79.0,83.0,87.0,7.0,5.0,3.0,13.4826087,14.81304348,31.4,11.0,22.5
2702,26.5,31.868000000000002,29.1,85.0,4.0,140.0,4,4,83.4,83.0,87.0,83.0,5.0,3.0,4.0,15.9426087,31.4,11.0,22.5,14.81304348
2703,25.8,30.8,27.9,86.0,4.0,160.0,1,4,83.4,87.0,83.0,85.0,3.0,4.0,4.0,18.90521739,11.0,22.5,14.81304348,37.4
2704,25.6,32.2,28.5,82.0,4.0,120.0,1,4,84.8,83.0,85.0,86.0,4.0,4.0,4.0,23.4226087,22.5,14.81304348,37.4,14.81304348
2706,25.2,32.2,28.0,83.0,5.0,140.0,1,4,84.4,86.0,82.0,86.0,4.0,4.0,3.0,19.58521739,37.4,14.81304348,8.4,14.81304348
2707,25.02142857,31.8,28.6,80.0,5.0,90.0,3,4,84.4,82.0,86.0,83.0,4.0,3.0,5.0,18.04782609,14.81304348,8.4,14.81304348,14.81304348
2708,26.1,32.4,28.8,82.0,3.0,130.0,1,4,83.4,86.0,83.0,80.0,3.0,5.0,5.0,18.04782609,8.4,14.81304348,14.81304348,1.8
2709,25.0,32.2,27.7,83.0,3.0,140.0,1,4,82.6,83.0,80.0,82.0,5.0,5.0,3.0,10.92782609,14.81304348,14.81304348,1.8,1.2
2710,25.0,32.4,28.0,84.0,3.0,130.0,1,4,82.8,80.0,82.0,83.0,5.0,3.0,3.0,8.205217391,14.81304348,1.8,1.2,14.81304348
2711,25.4,30.4,27.2,88.0,3.0,270.0,1,4,82.4,82.0,83.0,84.0,3.0,3.0,3.0,9.487826087,1.8,1.2,14.81304348,3.0
2712,24.6,31.868000000000002,27.7,84.0,4.0,120.0,1,4,83.4,83.0,84.0,88.0,3.0,3.0,3.0,7.1252173910000005,1.2,14.81304348,3.0,4.7
2713,24.2,31.2,27.1,88.0,3.0,130.0,1,4,84.2,84.0,88.0,84.0,3.0,3.0,4.0,5.102608696,14.81304348,3.0,4.7,0.0
2714,24.6,32.2,27.4,84.0,3.0,100.0,1,4,85.4,88.0,84.0,88.0,3.0,4.0,3.0,4.7426086960000005,3.0,4.7,0.0,28.3
2715,24.6,32.2,28.4,84.0,3.0,130.0,4,4,85.6,84.0,88.0,84.0,4.0,3.0,3.0,10.1626087,4.7,0.0,28.3,12.8
2716,24.2,31.2,27.9,84.0,4.0,130.0,1,4,85.6,88.0,84.0,84.0,3.0,3.0,3.0,9.76,0.0,28.3,12.8,78.3
2717,24.6,31.5,27.9,83.0,6.0,150.0,3,4,84.8,84.0,84.0,84.0,3.0,3.0,4.0,24.82,28.3,12.8,78.3,0.0
2718,24.2,31.0,28.3,79.0,4.0,80.0,3,4,84.6,84.0,84.0,83.0,3.0,4.0,6.0,23.88,12.8,78.3,0.0,0.0
2719,24.1,30.0,26.2,85.0,4.0,120.0,3,9,82.8,84.0,83.0,79.0,4.0,6.0,4.0,23.88,78.3,0.0,0.0,1.1
2720,24.6,28.8,25.9,85.0,4.0,90.0,3,9,83.0,83.0,79.0,85.0,6.0,4.0,4.0,18.44,0.0,0.0,1.1,0.2
2721,23.6,29.0,26.1,78.0,6.0,140.0,4,9,83.2,79.0,85.0,85.0,4.0,4.0,4.0,15.92,0.0,1.1,0.2,2.8
2722,23.0,29.4,25.4,79.0,4.0,140.0,4,9,82.0,85.0,85.0,78.0,4.0,4.0,6.0,0.82,1.1,0.2,2.8,1.11875
2723,23.9,29.4,25.9,82.0,7.0,130.0,3,9,81.2,85.0,78.0,79.0,4.0,6.0,4.0,1.04375,0.2,2.8,1.11875,0.8
2724,24.1,29.4,26.4,84.0,5.0,130.0,4,9,81.8,78.0,79.0,82.0,6.0,4.0,7.0,1.20375,2.8,1.11875,0.8,1.2
2725,25.1,29.4,26.5,85.0,8.0,120.0,4,9,81.6,79.0,82.0,84.0,4.0,7.0,5.0,1.22375,1.11875,0.8,1.2,1.11875
2726,25.4,29.6,26.5,83.0,5.0,130.0,4,9,81.6,82.0,84.0,85.0,7.0,5.0,8.0,1.4075,0.8,1.2,1.11875,1.11875
2727,24.4,29.4,26.4,82.0,6.0,130.0,4,9,82.6,84.0,85.0,83.0,5.0,8.0,5.0,1.07125,1.2,1.11875,1.11875,0.2
2728,24.14814815,29.6,26.6,84.0,5.0,140.0,4,9,83.2,85.0,83.0,82.0,8.0,5.0,6.0,0.8875,1.11875,1.11875,0.2,1.11875
2729,25.1,29.8,26.8,84.0,5.0,120.0,4,9,83.6,83.0,82.0,84.0,5.0,6.0,5.0,0.95125,1.11875,0.2,1.11875,0.0
2730,25.2,29.8,26.6,77.0,5.0,140.0,4,9,83.6,82.0,84.0,84.0,6.0,5.0,5.0,0.71125,0.2,1.11875,0.0,1.11875
2731,22.9,29.0,25.1,80.0,6.0,130.0,4,9,82.0,84.0,84.0,77.0,5.0,5.0,5.0,0.71125,1.11875,0.0,1.11875,1.11875
2732,23.4,28.8,26.1,74.0,5.0,140.0,4,9,81.4,84.0,77.0,80.0,5.0,5.0,6.0,0.71125,0.0,1.11875,1.11875,1.11875
2733,22.0,28.8,25.8,75.0,6.0,130.0,4,9,79.8,77.0,80.0,74.0,5.0,6.0,5.0,0.895,1.11875,1.11875,1.11875,1.11875
2734,21.9,29.5962963,25.4,83.0,5.0,140.0,4,9,78.0,80.0,74.0,75.0,6.0,5.0,6.0,0.895,1.11875,1.11875,1.11875,0.1
2735,24.9,30.2,26.9,82.0,6.0,160.0,4,9,77.8,74.0,75.0,83.0,5.0,6.0,5.0,0.915,1.11875,1.11875,0.1,1.11875
2736,25.4,28.2,27.1,82.0,10.0,100.0,4,9,78.8,75.0,83.0,82.0,6.0,5.0,6.0,0.915,1.11875,0.1,1.11875,1.11875
2737,24.4,30.2,26.7,84.0,6.0,130.0,3,9,79.2,83.0,82.0,82.0,5.0,6.0,10.0,0.915,0.1,1.11875,1.11875,7.6
2738,25.2,29.5962963,26.8,87.0,5.0,130.0,3,9,81.2,82.0,82.0,84.0,6.0,10.0,6.0,2.21125,1.11875,1.11875,7.6,3.5
2739,25.4,30.0,27.0,86.0,6.0,150.0,3,9,83.6,82.0,84.0,87.0,10.0,6.0,5.0,2.6875,1.11875,7.6,3.5,0.0
2740,23.0,29.8,26.0,84.0,4.0,130.0,4,9,84.2,84.0,87.0,86.0,6.0,5.0,6.0,2.6675,7.6,3.5,0.0,0.0
2741,24.2,29.5962963,26.1,85.0,5.0,140.0,4,9,84.6,87.0,86.0,84.0,5.0,6.0,4.0,2.44375,3.5,0.0,0.0,0.4
2742,24.14814815,30.2,27.0,81.0,5.0,120.0,4,9,85.2,86.0,84.0,85.0,6.0,4.0,5.0,2.3,0.0,0.0,0.4,1.11875
2743,25.8,29.9,27.5,80.0,4.0,140.0,3,9,84.6,84.0,85.0,81.0,4.0,5.0,5.0,1.00375,0.0,0.4,1.11875,1.11875
2744,25.2,29.8,26.9,82.0,5.0,130.0,4,9,83.2,85.0,81.0,80.0,5.0,5.0,4.0,0.5275,0.4,1.11875,1.11875,0.0
2745,24.0,29.8,26.6,77.0,5.0,120.0,4,9,82.4,81.0,80.0,82.0,5.0,4.0,5.0,0.5275,1.11875,1.11875,0.0,1.11875
2746,22.6,30.0,25.5,81.0,5.0,140.0,1,9,81.0,80.0,82.0,77.0,4.0,5.0,5.0,0.75125,1.11875,0.0,1.11875,1.11875
2747,23.2,30.6,26.2,80.0,4.0,180.0,4,9,80.2,82.0,77.0,81.0,5.0,5.0,5.0,0.895,0.0,1.11875,1.11875,0.0
2748,24.14814815,30.2,27.7,81.0,6.0,140.0,4,9,80.0,77.0,81.0,80.0,5.0,5.0,4.0,0.67125,1.11875,1.11875,0.0,0.0
2749,23.2,30.4,27.2,83.0,5.0,140.0,3,10,80.2,81.0,80.0,81.0,5.0,4.0,6.0,0.4475,1.11875,0.0,0.0,2.658823529
2750,25.5,30.51428571,27.7,79.0,4.0,130.0,1,10,80.4,80.0,81.0,83.0,4.0,6.0,5.0,0.9792647059999999,0.0,0.0,2.658823529,0.0
2751,25.0,30.4,27.2,80.0,7.0,150.0,3,10,80.8,81.0,83.0,79.0,6.0,5.0,4.0,0.7555147059999999,0.0,2.658823529,0.0,2.658823529
2752,23.0,29.9,27.1,75.0,4.0,140.0,4,10,80.6,83.0,79.0,80.0,5.0,4.0,7.0,1.063529412,2.658823529,0.0,2.658823529,0.0
2753,22.4,29.8,25.4,82.0,4.0,140.0,4,10,79.6,79.0,80.0,75.0,4.0,7.0,4.0,1.063529412,0.0,2.658823529,0.0,2.658823529
2754,22.3,30.51428571,26.8,83.0,4.0,130.0,4,10,79.8,80.0,75.0,82.0,7.0,4.0,4.0,1.5952941180000002,2.658823529,0.0,2.658823529,2.658823529
2755,25.1,31.7,26.9,84.0,6.0,110.0,3,10,79.8,75.0,82.0,83.0,4.0,4.0,4.0,1.5952941180000002,0.0,2.658823529,2.658823529,0.0
2756,25.0,29.4,26.4,87.0,5.0,140.0,4,10,80.8,82.0,83.0,84.0,4.0,4.0,6.0,1.5952941180000002,2.658823529,2.658823529,0.0,0.0
2757,25.0,29.8,27.2,82.0,6.0,140.0,4,10,82.2,83.0,84.0,87.0,4.0,6.0,5.0,1.063529412,2.658823529,0.0,0.0,0.0
2758,24.8,30.5,27.0,79.0,4.0,130.0,1,10,83.6,84.0,87.0,82.0,6.0,5.0,6.0,1.063529412,0.0,0.0,0.0,0.0
2759,24.2,30.6,27.2,82.0,5.0,130.0,4,10,83.0,87.0,82.0,79.0,5.0,6.0,4.0,0.531764706,0.0,0.0,0.0,2.658823529
2760,24.8,31.6,27.4,82.0,4.0,180.0,1,10,82.8,82.0,79.0,82.0,6.0,4.0,5.0,0.531764706,0.0,0.0,2.658823529,2.658823529
2761,25.2,30.8,27.4,82.0,4.0,160.0,4,10,82.4,79.0,82.0,82.0,4.0,5.0,4.0,1.063529412,0.0,2.658823529,2.658823529,2.658823529
2762,24.4,30.6,27.5,79.0,4.0,140.0,4,10,81.4,82.0,82.0,82.0,5.0,4.0,4.0,1.5952941180000002,2.658823529,2.658823529,2.658823529,0.0
2763,24.4,31.3,27.8,82.0,5.0,150.0,4,10,80.8,82.0,82.0,79.0,4.0,4.0,4.0,1.5952941180000002,2.658823529,2.658823529,0.0,2.658823529
2764,25.7,30.0,27.5,80.0,5.0,150.0,3,10,81.4,82.0,79.0,82.0,4.0,4.0,5.0,2.127058824,2.658823529,0.0,2.658823529,0.0
2765,25.4,30.3,27.4,80.0,4.0,140.0,4,10,81.0,79.0,82.0,80.0,4.0,5.0,5.0,1.5952941180000002,0.0,2.658823529,0.0,2.658823529
2766,24.4,30.6,27.8,78.0,5.0,140.0,4,10,80.6,82.0,80.0,80.0,5.0,5.0,4.0,1.5952941180000002,2.658823529,0.0,2.658823529,2.658823529
2767,24.3,30.5,27.5,78.0,5.0,130.0,4,10,79.8,80.0,80.0,78.0,5.0,4.0,5.0,1.5952941180000002,0.0,2.658823529,2.658823529,0.2
2768,26.0,30.8,27.8,75.0,7.0,130.0,4,10,79.6,80.0,78.0,78.0,4.0,5.0,5.0,1.635294118,2.658823529,2.658823529,0.2,2.658823529
2769,26.0,31.0,28.3,76.0,6.0,120.0,4,10,78.2,78.0,78.0,75.0,5.0,5.0,7.0,1.635294118,2.658823529,0.2,2.658823529,0.0
2770,26.0,30.51428571,27.2,82.0,5.0,130.0,4,10,77.4,78.0,75.0,76.0,5.0,7.0,6.0,1.635294118,0.2,2.658823529,0.0,5.3
2771,25.4,30.8,27.6,80.0,4.0,130.0,4,10,77.8,75.0,76.0,82.0,7.0,6.0,5.0,2.163529412,2.658823529,0.0,5.3,4.4
2772,26.0,30.8,28.1,79.0,4.0,140.0,4,10,78.2,76.0,82.0,80.0,6.0,5.0,4.0,2.511764706,0.0,5.3,4.4,6.1
2773,25.0,30.9,27.7,82.0,5.0,130.0,4,10,78.4,82.0,80.0,79.0,5.0,4.0,4.0,3.6917647060000003,5.3,4.4,6.1,15.7
2774,25.2,30.3,27.6,84.0,5.0,140.0,4,10,79.8,80.0,79.0,82.0,4.0,4.0,5.0,6.3,4.4,6.1,15.7,1.3
2775,24.8,29.6,26.4,87.0,4.0,140.0,4,10,81.4,79.0,82.0,84.0,4.0,5.0,5.0,6.56,6.1,15.7,1.3,12.2
2776,25.0,30.4,27.7,79.0,5.0,130.0,4,10,82.4,82.0,84.0,87.0,5.0,5.0,4.0,7.94,15.7,1.3,12.2,2.658823529
2777,25.8,30.2,27.9,75.0,4.0,130.0,4,10,82.2,84.0,87.0,79.0,5.0,4.0,5.0,7.591764706,1.3,12.2,2.658823529,2.658823529
2778,24.78333333,30.8,28.0,77.0,6.0,150.0,4,10,81.4,87.0,79.0,75.0,4.0,5.0,4.0,6.903529412,12.2,2.658823529,2.658823529,2.658823529
2779,24.2,30.6,27.8,78.0,5.0,150.0,4,10,80.4,79.0,75.0,77.0,5.0,4.0,6.0,4.295294118,2.658823529,2.658823529,2.658823529,0.0
2780,25.2,30.6,28.0,76.0,4.0,140.0,4,11,79.2,75.0,77.0,78.0,4.0,6.0,5.0,4.035294118,2.658823529,2.658823529,0.0,22.50769231
2781,22.0,31.0,27.9,80.0,4.0,130.0,4,11,77.0,77.0,78.0,76.0,6.0,5.0,4.0,6.096832579,2.658823529,0.0,22.50769231,22.50769231
2782,22.0,29.4,27.2,90.0,5.0,150.0,4,11,77.2,78.0,76.0,80.0,5.0,4.0,4.0,10.06660633,0.0,22.50769231,22.50769231,22.50769231
2783,25.2,30.61071429,27.8,85.0,5.0,90.0,4,11,80.2,76.0,80.0,90.0,4.0,4.0,5.0,14.03638009,22.50769231,22.50769231,22.50769231,14.6
2784,25.6,30.4,27.2,88.0,5.0,120.0,4,11,81.8,80.0,90.0,85.0,4.0,5.0,5.0,16.42461538,22.50769231,22.50769231,14.6,22.50769231
2785,24.6,28.0,26.6,90.0,5.0,140.0,4,11,83.8,90.0,85.0,88.0,5.0,5.0,5.0,20.92615385,22.50769231,14.6,22.50769231,63.0
2786,24.57,28.4,25.8,93.0,3.0,60.0,1,11,86.6,85.0,88.0,90.0,5.0,5.0,5.0,29.02461538,14.6,22.50769231,63.0,22.50769231
2787,24.57,28.2,26.0,92.0,2.0,140.0,1,11,89.2,88.0,90.0,93.0,5.0,5.0,3.0,29.02461538,22.50769231,63.0,22.50769231,22.50769231
